Group,Date,TemperatureC,HOURLYRelativeHumidity,HOURLYWindSpeed
ColdFrame,5/14/2018 16:54,39.7,NA,NA
ColdFrame,5/14/2018 17:09,36.4,NA,NA
ColdFrame,5/14/2018 17:24,37.3,NA,NA
ColdFrame,5/14/2018 17:39,40.1,NA,NA
ColdFrame,5/14/2018 17:54,38.7,NA,NA
ColdFrame,5/14/2018 18:09,36.2,NA,NA
ColdFrame,5/14/2018 18:24,32.8,NA,NA
ColdFrame,5/14/2018 18:39,35,NA,NA
ColdFrame,5/14/2018 18:54,33.1,NA,NA
ColdFrame,5/14/2018 19:09,32.3,NA,NA
ColdFrame,5/14/2018 19:24,31.9,NA,NA
ColdFrame,5/14/2018 19:39,31.1,NA,NA
ColdFrame,5/14/2018 19:54,30.6,NA,NA
ColdFrame,5/14/2018 20:09,31.6,NA,NA
ColdFrame,5/14/2018 20:24,29.1,NA,NA
ColdFrame,5/14/2018 20:39,28.9,NA,NA
ColdFrame,5/14/2018 20:54,27.2,NA,NA
ColdFrame,5/14/2018 21:09,24.6,NA,NA
ColdFrame,5/14/2018 21:24,22.3,NA,NA
ColdFrame,5/14/2018 21:39,20.8,NA,NA
ColdFrame,5/14/2018 21:54,20.1,NA,NA
ColdFrame,5/14/2018 22:09,19.9,NA,NA
ColdFrame,5/14/2018 22:24,20.3,NA,NA
ColdFrame,5/14/2018 22:39,20.6,NA,NA
ColdFrame,5/14/2018 22:54,19.8,NA,NA
ColdFrame,5/14/2018 23:09,19.4,NA,NA
ColdFrame,5/14/2018 23:24,19,NA,NA
ColdFrame,5/14/2018 23:39,19,NA,NA
ColdFrame,5/14/2018 23:54,18.6,NA,NA
ColdFrame,5/15/2018 0:09,18.3,NA,NA
ColdFrame,5/15/2018 0:24,18.1,NA,NA
ColdFrame,5/15/2018 0:39,17.9,NA,NA
ColdFrame,5/15/2018 0:54,17.7,NA,NA
ColdFrame,5/15/2018 1:09,17.6,NA,NA
ColdFrame,5/15/2018 1:24,17.5,NA,NA
ColdFrame,5/15/2018 1:39,17.3,NA,NA
ColdFrame,5/15/2018 1:54,17.2,NA,NA
ColdFrame,5/15/2018 2:09,17.2,NA,NA
ColdFrame,5/15/2018 2:24,16.9,NA,NA
ColdFrame,5/15/2018 2:39,16.8,NA,NA
ColdFrame,5/15/2018 2:54,16.6,NA,NA
ColdFrame,5/15/2018 3:09,16.5,NA,NA
ColdFrame,5/15/2018 3:24,16.3,NA,NA
ColdFrame,5/15/2018 3:39,16.1,NA,NA
ColdFrame,5/15/2018 3:54,15.9,NA,NA
ColdFrame,5/15/2018 4:09,15.5,NA,NA
ColdFrame,5/15/2018 4:24,15.6,NA,NA
ColdFrame,5/15/2018 4:39,15.9,NA,NA
ColdFrame,5/15/2018 4:54,15.7,NA,NA
ColdFrame,5/15/2018 5:09,15.4,NA,NA
ColdFrame,5/15/2018 5:24,15.3,NA,NA
ColdFrame,5/15/2018 5:39,15.2,NA,NA
ColdFrame,5/15/2018 5:54,14.7,NA,NA
ColdFrame,5/15/2018 6:09,14.3,NA,NA
ColdFrame,5/15/2018 6:24,14,NA,NA
ColdFrame,5/15/2018 6:39,13.9,NA,NA
ColdFrame,5/15/2018 6:54,14,NA,NA
ColdFrame,5/15/2018 7:09,14.1,NA,NA
ColdFrame,5/15/2018 7:24,14,NA,NA
ColdFrame,5/15/2018 7:39,13.7,NA,NA
ColdFrame,5/15/2018 7:54,13.4,NA,NA
ColdFrame,5/15/2018 8:09,13.1,NA,NA
ColdFrame,5/15/2018 8:24,12.8,NA,NA
ColdFrame,5/15/2018 8:39,12.6,NA,NA
ColdFrame,5/15/2018 8:54,12.4,NA,NA
ColdFrame,5/15/2018 9:09,12.5,NA,NA
ColdFrame,5/15/2018 9:24,12.6,NA,NA
ColdFrame,5/15/2018 9:39,12.8,NA,NA
ColdFrame,5/15/2018 9:54,12.8,NA,NA
ColdFrame,5/15/2018 10:09,12.5,NA,NA
ColdFrame,5/15/2018 10:24,12.4,NA,NA
ColdFrame,5/15/2018 10:39,12.3,NA,NA
ColdFrame,5/15/2018 10:54,12.3,NA,NA
ColdFrame,5/15/2018 11:09,12.4,NA,NA
ColdFrame,5/15/2018 11:24,12.8,NA,NA
ColdFrame,5/15/2018 11:39,13.3,NA,NA
ColdFrame,5/15/2018 11:54,13.8,NA,NA
ColdFrame,5/15/2018 12:09,14.3,NA,NA
ColdFrame,5/15/2018 12:24,14.7,NA,NA
ColdFrame,5/15/2018 12:39,15.6,NA,NA
ColdFrame,5/15/2018 12:54,17.3,NA,NA
ColdFrame,5/15/2018 13:09,19.1,NA,NA
ColdFrame,5/15/2018 13:24,19.1,NA,NA
ColdFrame,5/15/2018 13:39,26.3,NA,NA
ColdFrame,5/15/2018 13:54,32.8,NA,NA
ColdFrame,5/15/2018 14:09,35.9,NA,NA
ColdFrame,5/15/2018 14:24,37.4,NA,NA
ColdFrame,5/15/2018 14:39,37,NA,NA
ColdFrame,5/15/2018 14:54,35.4,NA,NA
ColdFrame,5/15/2018 15:09,36.2,NA,NA
ColdFrame,5/15/2018 15:24,35.9,NA,NA
ColdFrame,5/15/2018 15:39,32.6,NA,NA
ColdFrame,5/15/2018 15:54,33.6,NA,NA
ColdFrame,5/15/2018 16:09,33.8,NA,NA
ColdFrame,5/15/2018 16:24,33.6,NA,NA
ColdFrame,5/15/2018 16:39,34.7,NA,NA
ColdFrame,5/15/2018 16:54,38,NA,NA
ColdFrame,5/15/2018 17:09,37.3,NA,NA
ColdFrame,5/15/2018 17:24,40.4,NA,NA
ColdFrame,5/15/2018 17:39,40,NA,NA
ColdFrame,5/15/2018 17:54,42.5,NA,NA
ColdFrame,5/15/2018 18:09,42.8,NA,NA
ColdFrame,5/15/2018 18:24,43.5,NA,NA
ColdFrame,5/15/2018 18:39,44.8,NA,NA
ColdFrame,5/15/2018 18:54,46.1,NA,NA
ColdFrame,5/15/2018 19:09,46.7,NA,NA
ColdFrame,5/15/2018 19:24,46.7,NA,NA
ColdFrame,5/15/2018 19:39,46.4,NA,NA
ColdFrame,5/15/2018 19:54,45.8,NA,NA
ColdFrame,5/15/2018 20:09,45.8,NA,NA
ColdFrame,5/15/2018 20:24,45.7,NA,NA
ColdFrame,5/15/2018 20:39,45.7,NA,NA
ColdFrame,5/15/2018 20:54,45.6,NA,NA
ColdFrame,5/15/2018 21:09,46.1,NA,NA
ColdFrame,5/15/2018 21:24,46.1,NA,NA
ColdFrame,5/15/2018 21:39,45.7,NA,NA
ColdFrame,5/15/2018 21:54,45.2,NA,NA
ColdFrame,5/15/2018 22:09,44.3,NA,NA
ColdFrame,5/15/2018 22:24,42.7,NA,NA
ColdFrame,5/15/2018 22:39,40.4,NA,NA
ColdFrame,5/15/2018 22:54,36.3,NA,NA
ColdFrame,5/15/2018 23:09,31,NA,NA
ColdFrame,5/15/2018 23:24,28.8,NA,NA
ColdFrame,5/15/2018 23:39,27.3,NA,NA
ColdFrame,5/15/2018 23:54,26.1,NA,NA
ColdFrame,5/16/2018 0:09,24.9,NA,NA
ColdFrame,5/16/2018 0:24,26,NA,NA
ColdFrame,5/16/2018 0:39,26.6,NA,NA
ColdFrame,5/16/2018 0:54,24,NA,NA
ColdFrame,5/16/2018 1:09,21.6,NA,NA
ColdFrame,5/16/2018 1:24,19.8,NA,NA
ColdFrame,5/16/2018 1:39,18.6,NA,NA
ColdFrame,5/16/2018 1:54,17.8,NA,NA
ColdFrame,5/16/2018 2:09,17.2,NA,NA
ColdFrame,5/16/2018 2:24,16.8,NA,NA
ColdFrame,5/16/2018 2:39,16.3,NA,NA
ColdFrame,5/16/2018 2:54,15.9,NA,NA
ColdFrame,5/16/2018 3:09,15.6,NA,NA
ColdFrame,5/16/2018 3:24,15.2,NA,NA
ColdFrame,5/16/2018 3:39,14.9,NA,NA
ColdFrame,5/16/2018 3:54,14.6,NA,NA
ColdFrame,5/16/2018 4:09,14.4,NA,NA
ColdFrame,5/16/2018 4:24,14.1,NA,NA
ColdFrame,5/16/2018 4:39,13.8,NA,NA
ColdFrame,5/16/2018 4:54,13.6,NA,NA
ColdFrame,5/16/2018 5:09,13.3,NA,NA
ColdFrame,5/16/2018 5:24,13.2,NA,NA
ColdFrame,5/16/2018 5:39,13,NA,NA
ColdFrame,5/16/2018 5:54,12.8,NA,NA
ColdFrame,5/16/2018 6:09,12.5,NA,NA
ColdFrame,5/16/2018 6:24,12.3,NA,NA
ColdFrame,5/16/2018 6:39,12.2,NA,NA
ColdFrame,5/16/2018 6:54,11.9,NA,NA
ColdFrame,5/16/2018 7:09,11.8,NA,NA
ColdFrame,5/16/2018 7:24,11.7,NA,NA
ColdFrame,5/16/2018 7:39,11.5,NA,NA
ColdFrame,5/16/2018 7:54,11.4,NA,NA
ColdFrame,5/16/2018 8:09,11.2,NA,NA
ColdFrame,5/16/2018 8:24,11,NA,NA
ColdFrame,5/16/2018 8:39,10.9,NA,NA
ColdFrame,5/16/2018 8:54,10.8,NA,NA
ColdFrame,5/16/2018 9:09,10.7,NA,NA
ColdFrame,5/16/2018 9:24,10.5,NA,NA
ColdFrame,5/16/2018 9:39,10.4,NA,NA
ColdFrame,5/16/2018 9:54,10.3,NA,NA
ColdFrame,5/16/2018 10:09,10.2,NA,NA
ColdFrame,5/16/2018 10:24,10,NA,NA
ColdFrame,5/16/2018 10:39,10,NA,NA
ColdFrame,5/16/2018 10:54,10,NA,NA
ColdFrame,5/16/2018 11:09,10.1,NA,NA
ColdFrame,5/16/2018 11:24,10.4,NA,NA
ColdFrame,5/16/2018 11:39,10.9,NA,NA
ColdFrame,5/16/2018 11:54,11.5,NA,NA
ColdFrame,5/16/2018 12:09,12,NA,NA
ColdFrame,5/16/2018 12:24,12.8,NA,NA
ColdFrame,5/16/2018 12:39,14,NA,NA
ColdFrame,5/16/2018 12:54,15.8,NA,NA
ColdFrame,5/16/2018 13:09,17.4,NA,NA
ColdFrame,5/16/2018 13:24,17.8,NA,NA
ColdFrame,5/16/2018 13:39,24.9,NA,NA
ColdFrame,5/16/2018 13:54,31.5,NA,NA
ColdFrame,5/16/2018 14:09,34.8,NA,NA
ColdFrame,5/16/2018 14:24,37.1,NA,NA
ColdFrame,5/16/2018 14:39,36.3,NA,NA
ColdFrame,5/16/2018 14:54,36.8,NA,NA
ColdFrame,5/16/2018 15:09,37.9,NA,NA
ColdFrame,5/16/2018 15:24,38.9,NA,NA
ColdFrame,5/16/2018 15:39,39.6,NA,NA
ColdFrame,5/16/2018 15:54,40.4,NA,NA
ColdFrame,5/16/2018 16:09,41.3,NA,NA
ColdFrame,5/16/2018 16:24,42.3,NA,NA
ColdFrame,5/16/2018 16:39,43.7,NA,NA
ColdFrame,5/16/2018 16:54,44.2,NA,NA
ColdFrame,5/16/2018 17:09,45.8,NA,NA
ColdFrame,5/16/2018 17:24,46.7,NA,NA
ColdFrame,5/16/2018 17:39,47.9,NA,NA
ColdFrame,5/16/2018 17:54,48.5,NA,NA
ColdFrame,5/16/2018 18:09,49.2,NA,NA
ColdFrame,5/16/2018 18:24,49.7,NA,NA
ColdFrame,5/16/2018 18:39,50.1,NA,NA
ColdFrame,5/16/2018 18:54,50.2,NA,NA
ColdFrame,5/16/2018 19:09,49.4,NA,NA
ColdFrame,5/16/2018 19:24,48.6,NA,NA
ColdFrame,5/16/2018 19:39,49.4,NA,NA
ColdFrame,5/16/2018 19:54,49.4,NA,NA
ColdFrame,5/16/2018 20:09,49,NA,NA
ColdFrame,5/16/2018 20:24,48.8,NA,NA
ColdFrame,5/16/2018 20:39,48.4,NA,NA
ColdFrame,5/16/2018 20:54,47.9,NA,NA
ColdFrame,5/16/2018 21:09,48,NA,NA
ColdFrame,5/16/2018 21:24,48.1,NA,NA
ColdFrame,5/16/2018 21:39,47.4,NA,NA
ColdFrame,5/16/2018 21:54,46.8,NA,NA
ColdFrame,5/16/2018 22:09,46.2,NA,NA
ColdFrame,5/16/2018 22:24,45,NA,NA
ColdFrame,5/16/2018 22:39,42.1,NA,NA
ColdFrame,5/16/2018 22:54,38.5,NA,NA
ColdFrame,5/16/2018 23:09,33.8,NA,NA
ColdFrame,5/16/2018 23:24,31.7,NA,NA
ColdFrame,5/16/2018 23:39,30.5,NA,NA
ColdFrame,5/16/2018 23:54,29.5,NA,NA
ColdFrame,5/17/2018 0:09,28.5,NA,NA
ColdFrame,5/17/2018 0:24,29.2,NA,NA
ColdFrame,5/17/2018 0:39,29.8,NA,NA
ColdFrame,5/17/2018 0:54,27.3,NA,NA
ColdFrame,5/17/2018 1:09,24.9,NA,NA
ColdFrame,5/17/2018 1:24,23.1,NA,NA
ColdFrame,5/17/2018 1:39,21.9,NA,NA
ColdFrame,5/17/2018 1:54,21.1,NA,NA
ColdFrame,5/17/2018 2:09,20.5,NA,NA
ColdFrame,5/17/2018 2:24,20,NA,NA
ColdFrame,5/17/2018 2:39,19.7,NA,NA
ColdFrame,5/17/2018 2:54,19.2,NA,NA
ColdFrame,5/17/2018 3:09,19,NA,NA
ColdFrame,5/17/2018 3:24,18.6,NA,NA
ColdFrame,5/17/2018 3:39,18.4,NA,NA
ColdFrame,5/17/2018 3:54,18.1,NA,NA
ColdFrame,5/17/2018 4:09,17.9,NA,NA
ColdFrame,5/17/2018 4:24,17.7,NA,NA
ColdFrame,5/17/2018 4:39,17.4,NA,NA
ColdFrame,5/17/2018 4:54,17.2,NA,NA
ColdFrame,5/17/2018 5:09,17.1,NA,NA
ColdFrame,5/17/2018 5:24,17,NA,NA
ColdFrame,5/17/2018 5:39,16.8,NA,NA
ColdFrame,5/17/2018 5:54,16.6,NA,NA
ColdFrame,5/17/2018 6:09,16.2,NA,NA
ColdFrame,5/17/2018 6:24,15.9,NA,NA
ColdFrame,5/17/2018 6:39,15.8,NA,NA
ColdFrame,5/17/2018 6:54,15.6,NA,NA
ColdFrame,5/17/2018 7:09,15.4,NA,NA
ColdFrame,5/17/2018 7:24,15.2,NA,NA
ColdFrame,5/17/2018 7:39,15.1,NA,NA
ColdFrame,5/17/2018 7:54,14.9,NA,NA
ColdFrame,5/17/2018 8:09,14.8,NA,NA
ColdFrame,5/17/2018 8:24,14.6,NA,NA
ColdFrame,5/17/2018 8:39,14.5,NA,NA
ColdFrame,5/17/2018 8:54,14.4,NA,NA
ColdFrame,5/17/2018 9:09,14.2,NA,NA
ColdFrame,5/17/2018 9:24,13.9,NA,NA
ColdFrame,5/17/2018 9:39,13.9,NA,NA
ColdFrame,5/17/2018 9:54,13.7,NA,NA
ColdFrame,5/17/2018 10:09,13.6,NA,NA
ColdFrame,5/17/2018 10:24,13.5,NA,NA
ColdFrame,5/17/2018 10:39,13.5,NA,NA
ColdFrame,5/17/2018 10:54,13.5,NA,NA
ColdFrame,5/17/2018 11:09,13.6,NA,NA
ColdFrame,5/17/2018 11:24,13.9,NA,NA
ColdFrame,5/17/2018 11:39,14.5,NA,NA
ColdFrame,5/17/2018 11:54,15,NA,NA
ColdFrame,5/17/2018 12:09,15.6,NA,NA
ColdFrame,5/17/2018 12:24,16.2,NA,NA
ColdFrame,5/17/2018 12:39,17.2,NA,NA
ColdFrame,5/17/2018 12:54,18.5,NA,NA
ColdFrame,5/17/2018 13:09,19.5,NA,NA
ColdFrame,5/17/2018 13:24,20,NA,NA
ColdFrame,5/17/2018 13:39,26.9,NA,NA
ColdFrame,5/17/2018 13:54,31.9,NA,NA
ColdFrame,5/17/2018 14:09,34.6,NA,NA
ColdFrame,5/17/2018 14:24,35.9,NA,NA
ColdFrame,5/17/2018 14:39,35.8,NA,NA
ColdFrame,5/17/2018 14:54,36.5,NA,NA
ColdFrame,5/17/2018 15:09,34.1,NA,NA
ColdFrame,5/17/2018 15:24,35.2,NA,NA
ColdFrame,5/17/2018 15:39,36.7,NA,NA
ColdFrame,5/17/2018 15:54,38.9,NA,NA
ColdFrame,5/17/2018 16:09,38.9,NA,NA
ColdFrame,5/17/2018 16:24,38.1,NA,NA
ColdFrame,5/17/2018 16:39,38.8,NA,NA
ColdFrame,5/17/2018 16:54,39.5,NA,NA
ColdFrame,5/17/2018 17:09,39.9,NA,NA
ColdFrame,5/17/2018 17:24,41.5,NA,NA
ColdFrame,5/17/2018 17:39,44.1,NA,NA
ColdFrame,5/17/2018 17:54,43.7,NA,NA
ColdFrame,5/17/2018 18:09,42.2,NA,NA
ColdFrame,5/17/2018 18:24,43.8,NA,NA
ColdFrame,5/17/2018 18:39,43.5,NA,NA
ColdFrame,5/17/2018 18:54,46.1,NA,NA
ColdFrame,5/17/2018 19:09,43.4,NA,NA
ColdFrame,5/17/2018 19:24,43.2,NA,NA
ColdFrame,5/17/2018 19:39,43.7,NA,NA
ColdFrame,5/17/2018 19:54,41.5,NA,NA
ColdFrame,5/17/2018 20:09,42.7,NA,NA
ColdFrame,5/17/2018 20:24,40.7,NA,NA
ColdFrame,5/17/2018 20:39,39.5,NA,NA
ColdFrame,5/17/2018 20:54,40,NA,NA
ColdFrame,5/17/2018 21:09,40.2,NA,NA
ColdFrame,5/17/2018 21:24,40.1,NA,NA
ColdFrame,5/17/2018 21:39,39.5,NA,NA
ColdFrame,5/17/2018 21:54,37.8,NA,NA
ColdFrame,5/17/2018 22:09,37.1,NA,NA
ColdFrame,5/17/2018 22:24,36.2,NA,NA
ColdFrame,5/17/2018 22:39,35.1,NA,NA
ColdFrame,5/17/2018 22:54,31.7,NA,NA
ColdFrame,5/17/2018 23:09,29.3,NA,NA
ColdFrame,5/17/2018 23:24,28.2,NA,NA
ColdFrame,5/17/2018 23:39,27.5,NA,NA
ColdFrame,5/17/2018 23:54,27,NA,NA
ColdFrame,5/18/2018 0:09,26.4,NA,NA
ColdFrame,5/18/2018 0:24,27.3,NA,NA
ColdFrame,5/18/2018 0:39,28,NA,NA
ColdFrame,5/18/2018 0:54,26.2,NA,NA
ColdFrame,5/18/2018 1:09,24,NA,NA
ColdFrame,5/18/2018 1:24,22.5,NA,NA
ColdFrame,5/18/2018 1:39,21.7,NA,NA
ColdFrame,5/18/2018 1:54,21.4,NA,NA
ColdFrame,5/18/2018 2:09,21.5,NA,NA
ColdFrame,5/18/2018 2:24,21.4,NA,NA
ColdFrame,5/18/2018 2:39,21,NA,NA
ColdFrame,5/18/2018 2:54,20.6,NA,NA
ColdFrame,5/18/2018 3:09,20.2,NA,NA
ColdFrame,5/18/2018 3:24,19.9,NA,NA
ColdFrame,5/18/2018 3:39,19.7,NA,NA
ColdFrame,5/18/2018 3:54,19.5,NA,NA
ColdFrame,5/18/2018 4:09,19.2,NA,NA
ColdFrame,5/18/2018 4:24,18.7,NA,NA
ColdFrame,5/18/2018 4:39,18.3,NA,NA
ColdFrame,5/18/2018 4:54,18,NA,NA
ColdFrame,5/18/2018 5:09,17.7,NA,NA
ColdFrame,5/18/2018 5:24,17.2,NA,NA
ColdFrame,5/18/2018 5:39,16.8,NA,NA
ColdFrame,5/18/2018 5:54,16.6,NA,NA
ColdFrame,5/18/2018 6:09,16.2,NA,NA
ColdFrame,5/18/2018 6:24,15.9,NA,NA
ColdFrame,5/18/2018 6:39,15.7,NA,NA
ColdFrame,5/18/2018 6:54,15.4,NA,NA
ColdFrame,5/18/2018 7:09,15.2,NA,NA
ColdFrame,5/18/2018 7:24,14.9,NA,NA
ColdFrame,5/18/2018 7:39,14.6,NA,NA
ColdFrame,5/18/2018 7:54,14.1,NA,NA
ColdFrame,5/18/2018 8:09,13.9,NA,NA
ColdFrame,5/18/2018 8:24,13.7,NA,NA
ColdFrame,5/18/2018 8:39,13.2,NA,NA
ColdFrame,5/18/2018 8:54,13.1,NA,NA
ColdFrame,5/18/2018 9:09,12.9,NA,NA
ColdFrame,5/18/2018 9:24,12.4,NA,NA
ColdFrame,5/18/2018 9:39,12.1,NA,NA
ColdFrame,5/18/2018 9:54,11.9,NA,NA
ColdFrame,5/18/2018 10:09,11.7,NA,NA
ColdFrame,5/18/2018 10:24,11.6,NA,NA
ColdFrame,5/18/2018 10:39,11.4,NA,NA
ColdFrame,5/18/2018 10:54,11.5,NA,NA
ColdFrame,5/18/2018 11:09,12,NA,NA
ColdFrame,5/18/2018 11:24,12.4,NA,NA
ColdFrame,5/18/2018 11:39,12.7,NA,NA
ColdFrame,5/18/2018 11:54,13.2,NA,NA
ColdFrame,5/18/2018 12:09,13.9,NA,NA
ColdFrame,5/18/2018 12:24,14.9,NA,NA
ColdFrame,5/18/2018 12:39,15.6,NA,NA
ColdFrame,5/18/2018 12:54,16.2,NA,NA
ColdFrame,5/18/2018 13:09,17.4,NA,NA
ColdFrame,5/18/2018 13:24,17.9,NA,NA
ColdFrame,5/18/2018 13:39,24.4,NA,NA
ColdFrame,5/18/2018 13:54,30.9,NA,NA
ColdFrame,5/18/2018 14:09,32.5,NA,NA
ColdFrame,5/18/2018 14:24,33.4,NA,NA
ColdFrame,5/18/2018 14:39,33,NA,NA
ColdFrame,5/18/2018 14:54,32.4,NA,NA
ColdFrame,5/18/2018 15:09,31.7,NA,NA
ColdFrame,5/18/2018 15:24,31.4,NA,NA
ColdFrame,5/18/2018 15:39,33,NA,NA
ColdFrame,5/18/2018 15:54,34.7,NA,NA
ColdFrame,5/18/2018 16:09,36.8,NA,NA
ColdFrame,5/18/2018 16:24,36.5,NA,NA
ColdFrame,5/18/2018 16:39,37.1,NA,NA
ColdFrame,5/18/2018 16:54,38.7,NA,NA
ColdFrame,5/18/2018 17:09,38.9,NA,NA
ColdFrame,5/18/2018 17:24,34.9,NA,NA
ColdFrame,5/18/2018 17:39,36.4,NA,NA
ColdFrame,5/18/2018 17:54,39.2,NA,NA
ColdFrame,5/18/2018 18:09,39.9,NA,NA
ColdFrame,5/18/2018 18:24,39.1,NA,NA
ColdFrame,5/18/2018 18:39,36.9,NA,NA
ColdFrame,5/18/2018 18:54,35.4,NA,NA
ColdFrame,5/18/2018 19:09,38.1,NA,NA
ColdFrame,5/18/2018 19:24,39.7,NA,NA
ColdFrame,5/18/2018 19:39,38.7,NA,NA
ColdFrame,5/18/2018 19:54,38.1,NA,NA
ColdFrame,5/18/2018 20:09,35.7,NA,NA
ColdFrame,5/18/2018 20:24,34,NA,NA
ColdFrame,5/18/2018 20:39,34.5,NA,NA
ColdFrame,5/18/2018 20:54,33.4,NA,NA
ColdFrame,5/18/2018 21:09,30,NA,NA
ColdFrame,5/18/2018 21:24,33.9,NA,NA
ColdFrame,5/18/2018 21:39,37,NA,NA
ColdFrame,5/18/2018 21:54,36.2,NA,NA
ColdFrame,5/18/2018 22:09,35,NA,NA
ColdFrame,5/18/2018 22:24,34.7,NA,NA
ColdFrame,5/18/2018 22:39,33.8,NA,NA
ColdFrame,5/18/2018 22:54,30.8,NA,NA
ColdFrame,5/18/2018 23:09,28.6,NA,NA
ColdFrame,5/18/2018 23:24,27.7,NA,NA
ColdFrame,5/18/2018 23:39,27.2,NA,NA
ColdFrame,5/18/2018 23:54,27,NA,NA
ColdFrame,5/19/2018 0:09,26.7,NA,NA
ColdFrame,5/19/2018 0:24,27.8,NA,NA
ColdFrame,5/19/2018 0:39,27.1,NA,NA
ColdFrame,5/19/2018 0:54,26.7,NA,NA
ColdFrame,5/19/2018 1:09,25.4,NA,NA
ColdFrame,5/19/2018 1:24,24,NA,NA
ColdFrame,5/19/2018 1:39,22.6,NA,NA
ColdFrame,5/19/2018 1:54,21.5,NA,NA
ColdFrame,5/19/2018 2:09,20.6,NA,NA
ColdFrame,5/19/2018 2:24,19.9,NA,NA
ColdFrame,5/19/2018 2:39,19.4,NA,NA
ColdFrame,5/19/2018 2:54,19.1,NA,NA
ColdFrame,5/19/2018 3:09,18.7,NA,NA
ColdFrame,5/19/2018 3:24,18.3,NA,NA
ColdFrame,5/19/2018 3:39,17.9,NA,NA
ColdFrame,5/19/2018 3:54,17.9,NA,NA
ColdFrame,5/19/2018 4:09,19.1,NA,NA
ColdFrame,5/19/2018 4:24,19.7,NA,NA
ColdFrame,5/19/2018 4:39,19.8,NA,NA
ColdFrame,5/19/2018 4:54,19.9,NA,NA
ColdFrame,5/19/2018 5:09,19.8,NA,NA
ColdFrame,5/19/2018 5:24,19.7,NA,NA
ColdFrame,5/19/2018 5:39,19.4,NA,NA
ColdFrame,5/19/2018 5:54,19.2,NA,NA
ColdFrame,5/19/2018 6:09,19,NA,NA
ColdFrame,5/19/2018 6:24,18.6,NA,NA
ColdFrame,5/19/2018 6:39,18.4,NA,NA
ColdFrame,5/19/2018 6:54,17.5,NA,NA
ColdFrame,5/19/2018 7:09,16.7,NA,NA
ColdFrame,5/19/2018 7:24,16.2,NA,NA
ColdFrame,5/19/2018 7:39,15.9,NA,NA
ColdFrame,5/19/2018 7:54,15.7,NA,NA
ColdFrame,5/19/2018 8:09,15.4,NA,NA
ColdFrame,5/19/2018 8:24,15.2,NA,NA
ColdFrame,5/19/2018 8:39,14.9,NA,NA
ColdFrame,5/19/2018 8:54,14.8,NA,NA
ColdFrame,5/19/2018 9:09,14.8,NA,NA
ColdFrame,5/19/2018 9:24,14.6,NA,NA
ColdFrame,5/19/2018 9:39,14.5,NA,NA
ColdFrame,5/19/2018 9:54,14.3,NA,NA
ColdFrame,5/19/2018 10:09,14.2,NA,NA
ColdFrame,5/19/2018 10:24,14.1,NA,NA
ColdFrame,5/19/2018 10:39,14,NA,NA
ColdFrame,5/19/2018 10:54,14.1,NA,NA
ColdFrame,5/19/2018 11:09,14.4,NA,NA
ColdFrame,5/19/2018 11:24,14.7,NA,NA
ColdFrame,5/19/2018 11:39,15.1,NA,NA
ColdFrame,5/19/2018 11:54,15.8,NA,NA
ColdFrame,5/19/2018 12:09,16.6,NA,NA
ColdFrame,5/19/2018 12:24,17.4,NA,NA
ColdFrame,5/19/2018 12:39,18.5,NA,NA
ColdFrame,5/19/2018 12:54,19.5,NA,NA
ColdFrame,5/19/2018 13:09,21.8,NA,NA
ColdFrame,5/19/2018 13:24,22,NA,NA
ColdFrame,5/19/2018 13:39,21.7,NA,NA
ColdFrame,5/19/2018 13:54,21.9,NA,NA
ColdFrame,5/19/2018 14:09,22.1,NA,NA
ColdFrame,5/19/2018 14:24,22.9,NA,NA
ColdFrame,5/19/2018 14:39,25.2,NA,NA
ColdFrame,5/19/2018 14:54,24.5,NA,NA
ColdFrame,5/19/2018 15:09,23.6,NA,NA
ColdFrame,5/19/2018 15:24,24.8,NA,NA
ColdFrame,5/19/2018 15:39,24.7,NA,NA
ColdFrame,5/19/2018 15:54,24.5,NA,NA
ColdFrame,5/19/2018 16:09,24.7,NA,NA
ColdFrame,5/19/2018 16:24,26,NA,NA
ColdFrame,5/19/2018 16:39,24,NA,NA
ColdFrame,5/19/2018 16:54,24.5,NA,NA
ColdFrame,5/19/2018 17:09,25.7,NA,NA
ColdFrame,5/19/2018 17:24,26.2,NA,NA
ColdFrame,5/19/2018 17:39,28,NA,NA
ColdFrame,5/19/2018 17:54,29.2,NA,NA
ColdFrame,5/19/2018 18:09,29.9,NA,NA
ColdFrame,5/19/2018 18:24,30.7,NA,NA
ColdFrame,5/19/2018 18:39,30.6,NA,NA
ColdFrame,5/19/2018 18:54,29.5,NA,NA
ColdFrame,5/19/2018 19:09,28.3,NA,NA
ColdFrame,5/19/2018 19:24,28.6,NA,NA
ColdFrame,5/19/2018 19:39,30.1,NA,NA
ColdFrame,5/19/2018 19:54,28.6,NA,NA
ColdFrame,5/19/2018 20:09,28.4,NA,NA
ColdFrame,5/19/2018 20:24,26.3,NA,NA
ColdFrame,5/19/2018 20:39,24.1,NA,NA
ColdFrame,5/19/2018 20:54,23.2,NA,NA
ColdFrame,5/19/2018 21:09,23.6,NA,NA
ColdFrame,5/19/2018 21:24,22.8,NA,NA
ColdFrame,5/19/2018 21:39,22,NA,NA
ColdFrame,5/19/2018 21:54,22.2,NA,NA
ColdFrame,5/19/2018 22:09,21.1,NA,NA
